Game Code,Play Number,Period Number,Clock,Offense Team Code,Defense Team Code,Offense Points,Defense Points,Down,Distance,Spot,Play Type,Drive Number,Drive Play
0509068820120901,2,1,,509,688,0,0,1,10,75,RUSH,1,1
0509068820120901,3,1,,509,688,0,0,2,10,75,PASS,1,1
0509068820120901,4,1,,509,688,0,0,1,10,54,RUSH,1,1
0509068820120901,5,1,,509,688,0,0,2,14,58,RUSH,1,1
0509068820120901,6,1,,509,688,0,0,3,15,59,PENALTY,1,0
0509068820120901,7,1,,509,688,0,0,3,20,64,PASS,1,1
0509068820120901,8,1,,509,688,0,0,4,20,64,RUSH,1,1
0509068820120901,15,1,647,509,688,0,3,1,10,94,RUSH,3,1
0509068820120901,16,1,,509,688,0,3,1,10,75,PASS,3,1
0509068820120901,17,1,,509,688,0,3,2,4,69,PASS,3,1
0509068820120901,18,1,,509,688,0,3,1,10,55,RUSH,3,1
0509068820120901,19,1,,509,688,0,3,2,10,55,RUSH,3,1
0509068820120901,20,1,,509,688,0,3,3,5,50,RUSH,3,1
0509068820120901,21,1,,509,688,0,3,1,10,43,RUSH,3,1
0509068820120901,22,1,,509,688,0,3,2,10,43,RUSH,3,1
0509068820120901,23,1,,509,688,0,3,3,17,50,PASS,3,1
0509068820120901,24,1,,509,688,0,3,4,22,55,PUNT,,
0509068820120901,35,1,237,509,688,0,6,1,10,75,PASS,5,1
0509068820120901,36,1,,509,688,0,6,2,10,75,RUSH,5,1
0509068820120901,37,1,,509,688,0,6,3,5,70,PASS,5,1
0509068820120901,38,1,,509,688,0,6,1,10,52,RUSH,5,1
0509068820120901,39,1,,509,688,0,6,2,8,50,PASS,5,1
0509068820120901,40,1,,509,688,0,6,3,8,50,RUSH,5,1
0509068820120901,41,1,,509,688,0,6,4,6,48,PUNT,,
0509068820120901,46,1,23,509,688,6,6,,,3,ATTEMPT,,
0509068820120901,47,1,23,509,688,7,6,1,65,65,TIMEOUT,,
0509068820120901,48,1,23,509,688,7,6,,,65,KICKOFF,,
0509068820120901,69,2,658,509,688,7,13,1,10,75,RUSH,8,1
0509068820120901,70,2,,509,688,7,13,2,3,68,RUSH,8,1
0509068820120901,71,2,,509,688,7,13,1,10,62,PENALTY,8,0
0509068820120901,72,2,,509,688,7,13,1,5,57,PASS,8,1
0509068820120901,73,2,,509,688,7,13,2,5,57,PASS,8,1
0509068820120901,74,2,,509,688,7,13,1,10,50,PASS,8,1
0509068820120901,75,2,,509,688,7,13,2,10,50,RUSH,8,1
0509068820120901,76,2,,509,688,7,13,3,3,43,RUSH,8,1
0509068820120901,77,2,490,509,688,7,13,4,2,42,TIMEOUT,,
0509068820120901,78,2,490,509,688,7,13,4,2,42,RUSH,8,1
0509068820120901,83,2,420,509,688,7,13,1,10,21,PASS,10,1
0509068820120901,84,2,413,509,688,13,13,,,3,ATTEMPT,,
0509068820120901,85,2,413,509,688,14,13,,,65,KICKOFF,,
0509068820120901,90,2,317,509,688,14,13,1,10,28,PASS,12,1
0509068820120901,91,2,,509,688,14,13,2,9,27,PASS,12,1
0509068820120901,92,2,,509,688,14,13,3,2,20,RUSH,12,1
0509068820120901,93,2,,509,688,14,13,1,10,14,PASS,12,1
0509068820120901,94,2,229,509,688,20,13,,,3,ATTEMPT,,
0509068820120901,95,2,229,509,688,21,13,,,65,KICKOFF,,
0509068820120901,99,2,175,509,688,21,13,1,10,47,RUSH,14,1
0509068820120901,104,2,124,509,688,21,13,1,10,80,RUSH,16,1
0509068820120901,105,2,,509,688,21,13,2,5,75,RUSH,16,1
0509068820120901,106,2,,509,688,21,13,3,2,72,RUSH,16,1
0509068820120901,107,2,,509,688,21,13,1,10,65,RUSH,16,1
0509068820120901,108,2,,509,688,21,13,2,1,56,PASS,16,1
0509068820120901,109,2,,509,688,21,13,3,1,56,PENALTY,16,0
0509068820120901,110,2,,509,688,21,13,3,16,71,RUSH,16,1
0509068820120901,111,3,900,509,688,21,13,,,65,KICKOFF,,
0509068820120901,116,3,812,509,688,27,13,1,3,3,TIMEOUT,,
0509068820120901,117,3,812,509,688,27,13,,,3,ATTEMPT,,
0509068820120901,118,3,812,509,688,28,13,,,65,KICKOFF,,
0509068820120901,129,3,623,509,688,28,13,1,10,73,PASS,19,1
0509068820120901,130,3,,509,688,28,13,2,1,64,PASS,19,1
0509068820120901,131,3,,509,688,28,13,1,10,60,PASS,19,1
0509068820120901,132,3,,509,688,28,13,1,10,47,RUSH,19,1
0509068820120901,133,3,,509,688,28,13,2,6,43,RUSH,19,1
0509068820120901,134,3,,509,688,28,13,1,10,11,RUSH,19,1
0509068820120901,135,3,,509,688,28,13,2,3,4,RUSH,19,1
0509068820120901,136,3,,509,688,28,13,1,1,1,RUSH,19,1
0509068820120901,137,3,454,509,688,34,13,,,3,ATTEMPT,,
0509068820120901,138,3,454,509,688,35,13,,,65,KICKOFF,,
0509068820120901,156,3,141,509,688,35,20,1,10,75,PASS,21,1
0509068820120901,157,3,,509,688,35,20,2,5,70,RUSH,21,1
0509068820120901,158,3,,509,688,35,20,3,3,68,PASS,21,1
0509068820120901,159,3,,509,688,35,20,4,3,68,PUNT,,
0509068820120901,166,4,900,509,688,35,27,1,10,67,PASS,23,1
0509068820120901,167,4,,509,688,35,27,2,3,60,RUSH,23,1
0509068820120901,168,4,,509,688,35,27,3,4,61,PASS,23,1
0509068820120901,169,4,,509,688,35,27,1,10,52,RUSH,23,1
0509068820120901,170,4,,509,688,35,27,2,4,46,PENALTY,23,0
0509068820120901,171,4,,509,688,35,27,2,4,46,PENALTY,23,1
0509068820120901,172,4,,509,688,35,27,1,10,41,RUSH,23,1
0509068820120901,173,4,,509,688,35,27,2,11,42,PENALTY,23,0
0509068820120901,174,4,,509,688,35,27,2,6,37,RUSH,23,1
0509068820120901,175,4,,509,688,35,27,3,10,41,PASS,23,1
0509068820120901,176,4,,509,688,35,27,4,10,41,PUNT,,
0509068820120901,192,4,402,509,688,35,33,1,10,75,RUSH,25,1
0509068820120901,193,4,,509,688,35,33,2,6,71,RUSH,25,1
0509068820120901,194,4,,509,688,35,33,3,3,68,PASS,25,1
0509068820120901,195,4,,509,688,35,33,4,3,68,PUNT,,
0509068820120901,206,4,160,509,688,35,41,1,10,75,PENALTY,27,0
0509068820120901,207,4,,509,688,35,41,1,5,70,RUSH,27,1
0509068820120901,208,4,,509,688,35,41,2,6,71,PASS,27,1
0509068820120901,209,4,,509,688,35,41,1,10,62,PASS,27,1
0509068820120901,210,4,,509,688,35,41,2,7,59,PASS,27,1
0509068820120901,211,4,,509,688,35,41,1,10,34,PASS,27,1
0509068820120901,212,4,,509,688,35,41,2,10,34,PASS,27,1
0509068820120901,213,4,,509,688,35,41,1,10,22,PASS,27,1
0509068820120901,214,4,,509,688,35,41,2,6,18,RUSH,27,1
0509068820120901,215,4,58,509,688,35,41,3,15,27,TIMEOUT,,
0509068820120901,216,4,58,509,688,35,41,3,15,27,RUSH,27,1
0509068820120901,217,4,,509,688,35,41,1,9,9,PASS,27,1
0509068820120901,218,4,44,509,688,41,41,,,3,ATTEMPT,,
0509068820120901,219,4,44,509,688,42,41,,,65,KICKOFF,,
0736050920120908,1,1,900,509,736,0,0,,,65,KICKOFF,,
0736050920120908,18,1,611,509,736,0,7,1,10,75,PASS,2,1
0736050920120908,19,1,,509,736,0,7,2,10,75,RUSH,2,1
0736050920120908,20,1,,509,736,0,7,3,2,67,RUSH,2,1
0736050920120908,21,1,,509,736,0,7,1,10,64,RUSH,2,1
0736050920120908,22,1,,509,736,0,7,2,3,57,RUSH,2,1
0736050920120908,23,1,,509,736,0,7,1,10,53,RUSH,2,1
0736050920120908,24,1,,509,736,0,7,1,10,41,PENALTY,2,1
0736050920120908,25,1,,509,736,0,7,1,10,26,RUSH,2,1
0736050920120908,26,1,,509,736,0,7,2,7,23,PASS,2,1
0736050920120908,27,1,,509,736,0,7,3,7,23,PASS,2,1
0736050920120908,28,1,,509,736,0,7,4,7,23,FIELD_GOAL,2,1
0736050920120908,29,1,434,509,736,3,7,,,65,KICKOFF,,
0736050920120908,34,1,285,509,736,3,7,1,10,80,RUSH,4,1
0736050920120908,35,1,,509,736,3,7,2,10,80,RUSH,4,1
0736050920120908,36,1,,509,736,3,7,1,10,69,PASS,4,1
0736050920120908,37,1,,509,736,3,7,2,2,61,RUSH,4,1
0736050920120908,38,1,,509,736,3,7,1,10,56,RUSH,4,1
0736050920120908,39,1,,509,736,3,7,2,13,59,RUSH,4,1
0736050920120908,40,1,,509,736,3,7,3,12,58,PASS,4,1
0736050920120908,41,1,,509,736,3,7,4,12,58,PUNT,,
0736050920120908,55,2,758,509,736,3,10,1,10,74,RUSH,6,1
0736050920120908,56,2,,509,736,3,10,2,10,74,RUSH,6,1
0736050920120908,57,2,,509,736,3,10,3,1,65,RUSH,6,1
0736050920120908,58,2,,509,736,3,10,1,10,63,RUSH,6,1
0736050920120908,59,2,,509,736,3,10,2,5,58,RUSH,6,1
0736050920120908,60,2,,509,736,3,10,1,10,53,PASS,6,1
0736050920120908,61,2,,509,736,3,10,2,10,53,RUSH,6,1
0736050920120908,62,2,,509,736,3,10,3,12,55,PENALTY,6,0
0736050920120908,63,2,,509,736,3,10,3,17,60,PASS,6,1
0736050920120908,64,2,,509,736,3,10,4,14,57,PUNT,,
0736050920120908,69,2,382,509,736,3,10,1,10,62,PASS,8,1
0736050920120908,70,2,,509,736,3,10,2,11,63,PASS,8,1
0736050920120908,71,2,,509,736,3,10,3,11,63,PASS,8,1
0736050920120908,72,2,,509,736,3,10,4,11,63,PENALTY,8,0
0736050920120908,73,2,,509,736,3,10,4,21,73,PUNT,,
0736050920120908,88,2,40,509,736,3,10,1,10,89,RUSH,10,1
0736050920120908,90,3,900,509,736,3,10,1,10,75,RUSH,11,1
0736050920120908,91,3,,509,736,3,10,2,7,72,PASS,11,1
0736050920120908,92,3,,509,736,3,10,3,2,67,RUSH,11,1
0736050920120908,93,3,,509,736,3,10,1,10,60,PASS,11,1
0736050920120908,94,3,,509,736,3,10,2,6,56,PASS,11,1
0736050920120908,95,3,,509,736,3,10,3,2,52,RUSH,11,1
0736050920120908,96,3,,509,736,3,10,1,10,47,RUSH,11,1
0736050920120908,97,3,,509,736,3,10,2,3,40,PASS,11,1
0736050920120908,98,3,,509,736,3,10,1,10,35,RUSH,11,1
0736050920120908,99,3,,509,736,3,10,2,8,33,PASS,11,1
0736050920120908,100,3,,509,736,3,10,1,10,20,RUSH,11,1
0736050920120908,101,3,,509,736,3,10,2,6,16,RUSH,11,1
0736050920120908,102,3,,509,736,3,10,3,1,11,PENALTY,11,0
0736050920120908,103,3,,509,736,3,10,3,11,21,PASS,11,1
0736050920120908,104,3,,509,736,3,10,4,11,21,FIELD_GOAL,11,1
0736050920120908,105,3,616,509,736,6,10,,,65,KICKOFF,,
0736050920120908,112,3,462,509,736,6,10,1,10,73,PASS,13,1
0736050920120908,113,3,,509,736,6,10,2,10,73,RUSH,13,1
0736050920120908,114,3,,509,736,6,10,3,6,69,RUSH,13,1
0736050920120908,115,3,,509,736,6,10,4,1,64,PUNT,,
0736050920120908,120,3,282,509,736,6,10,1,10,75,RUSH,15,1
0736050920120908,121,3,,509,736,6,10,2,15,80,RUSH,15,1
0736050920120908,122,3,,509,736,6,10,3,8,73,PASS,15,1
0736050920120908,123,3,,509,736,6,10,4,8,73,PUNT,,
0736050920120908,128,3,94,509,736,6,10,1,10,80,RUSH,17,1
0736050920120908,129,3,,509,736,6,10,2,4,74,RUSH,17,1
0736050920120908,130,3,,509,736,6,10,3,3,73,PASS,17,1
0736050920120908,131,4,900,509,736,6,10,4,1,71,PUNT,,
0736050920120908,136,4,835,509,736,6,10,1,10,86,PASS,19,1
0736050920120908,137,4,,509,736,6,10,1,10,57,PASS,19,1
0736050920120908,138,4,,509,736,6,10,2,3,50,PASS,19,1
0736050920120908,139,4,,509,736,6,10,1,10,44,PENALTY,19,0
0736050920120908,140,4,,509,736,6,10,1,5,39,RUSH,19,1
0736050920120908,141,4,,509,736,6,10,2,6,40,RUSH,19,1
0736050920120908,142,4,,509,736,6,10,3,3,37,RUSH,19,1
0736050920120908,143,4,,509,736,6,10,1,10,34,PASS,19,1
0736050920120908,144,4,,509,736,6,10,2,1,25,PASS,19,1
0736050920120908,145,4,,509,736,6,10,3,1,25,RUSH,19,1
0736050920120908,146,4,,509,736,6,10,1,10,15,PASS,19,1
0736050920120908,147,4,,509,736,6,10,2,2,7,RUSH,19,1
0736050920120908,148,4,568,509,736,12,10,,,3,ATTEMPT,,
0736050920120908,149,4,568,509,736,13,10,,,65,KICKOFF,,
0736050920120908,160,4,321,509,736,13,13,1,10,75,PASS,21,1
0736050920120908,161,4,,509,736,13,13,2,3,68,PASS,21,1
0736050920120908,162,4,,509,736,13,13,1,10,63,RUSH,21,1
0736050920120908,163,4,,509,736,13,13,2,1,54,RUSH,21,1
0736050920120908,164,4,,509,736,13,13,1,10,51,PENALTY,21,0
0736050920120908,165,4,,509,736,13,13,1,15,56,PASS,21,1
0736050920120908,166,4,,509,736,13,13,2,15,56,PASS,21,1
0736050920120908,167,4,,509,736,13,13,3,15,56,PASS,21,1
0736050920120908,168,4,,509,736,13,13,1,10,22,RUSH,21,1
0736050920120908,169,4,,509,736,13,13,1,10,11,RUSH,21,1
0736050920120908,170,4,139,509,736,13,13,2,6,7,TIMEOUT,,
0736050920120908,171,4,139,509,736,13,13,2,6,7,PASS,21,1
0736050920120908,172,4,,509,736,13,13,3,6,7,RUSH,21,1
0736050920120908,173,4,126,509,736,13,13,4,1,2,TIMEOUT,,
0736050920120908,174,4,126,509,736,13,13,4,1,2,FIELD_GOAL,21,1
0736050920120908,175,4,121,509,736,16,13,,,65,KICKOFF,,
0736050920120908,177,4,107,509,736,16,13,1,10,20,RUSH,23,1
0736050920120908,178,4,100,509,736,16,13,2,14,24,TIMEOUT,,
0736050920120908,179,4,100,509,736,16,13,2,14,24,RUSH,23,1
0736050920120908,180,4,93,509,736,16,13,3,19,29,TIMEOUT,,
0736050920120908,181,4,93,509,736,16,13,3,19,29,RUSH,23,1
0736050920120908,182,4,84,509,736,22,13,,,3,ATTEMPT,,
0736050920120908,183,4,84,509,736,23,13,,,65,KICKOFF,,
0736050920120908,188,4,63,509,736,23,13,1,10,19,RUSH,25,1
0736050920120908,189,4,,509,736,23,13,2,14,23,RUSH,25,1
0067050920120915,2,1,,509,67,0,0,1,10,75,PASS,1,1
0067050920120915,3,1,,509,67,0,0,2,3,68,RUSH,1,1
0067050920120915,4,1,,509,67,0,0,1,10,64,PASS,1,1
0067050920120915,5,1,,509,67,0,0,2,10,64,PASS,1,1
0067050920120915,6,1,,509,67,0,0,3,6,60,RUSH,1,1
0067050920120915,7,1,,509,67,0,0,1,10,50,RUSH,1,1
0067050920120915,8,1,,509,67,0,0,2,10,50,PASS,1,1
0067050920120915,9,1,,509,67,0,0,3,10,50,PENALTY,1,0
0067050920120915,10,1,,509,67,0,0,3,5,45,PASS,1,1
0067050920120915,11,1,,509,67,0,0,1,10,25,PASS,1,1
0067050920120915,12,1,,509,67,0,0,2,2,17,PASS,1,1
0067050920120915,13,1,,509,67,0,0,3,2,17,RUSH,1,1
0067050920120915,14,1,,509,67,0,0,4,8,23,FIELD_GOAL,1,1
0067050920120915,15,1,745,509,67,3,0,,,65,KICKOFF,,
0067050920120915,29,1,483,509,67,3,3,1,10,75,RUSH,3,1
0067050920120915,30,1,,509,67,3,3,2,9,74,RUSH,3,1
0067050920120915,31,1,,509,67,3,3,3,2,67,RUSH,3,1
0067050920120915,32,1,,509,67,3,3,1,10,61,PASS,3,1
0067050920120915,33,1,,509,67,3,3,1,10,20,RUSH,3,1
0067050920120915,34,1,,509,67,3,3,2,2,12,RUSH,3,1
0067050920120915,35,1,,509,67,3,3,1,7,7,RUSH,3,1
0067050920120915,36,1,,509,67,3,3,2,6,6,RUSH,3,1
0067050920120915,37,1,,509,67,3,3,3,3,3,RUSH,3,1
0067050920120915,38,1,,509,67,3,3,4,3,3,FIELD_GOAL,3,1
0067050920120915,39,1,216,509,67,6,3,,,65,KICKOFF,,
0067050920120915,44,1,100,509,67,6,3,1,10,78,RUSH,5,1
0067050920120915,45,1,,509,67,6,3,2,6,74,PASS,5,1
0067050920120915,46,1,,509,67,6,3,1,10,59,PASS,5,1
0067050920120915,47,1,,509,67,6,3,2,6,55,RUSH,5,1
0067050920120915,48,1,,509,67,6,3,3,2,51,PASS,5,1
0067050920120915,49,2,900,509,67,6,3,1,10,47,RUSH,5,1
0067050920120915,50,2,,509,67,6,3,1,10,33,PASS,5,1
0067050920120915,51,2,,509,67,6,3,2,2,25,RUSH,5,1
0067050920120915,52,2,,509,67,6,3,1,10,18,PASS,5,1
0067050920120915,53,2,,509,67,6,3,2,10,18,RUSH,5,1
0067050920120915,54,2,,509,67,6,3,3,3,11,PASS,5,1
0067050920120915,55,2,,509,67,6,3,4,3,11,FIELD_GOAL,5,1
0067050920120915,56,2,801,509,67,9,3,,,65,KICKOFF,,
0067050920120915,65,2,627,509,67,9,3,1,10,84,RUSH,7,1
0067050920120915,66,2,,509,67,9,3,2,6,80,RUSH,7,1
0067050920120915,67,2,,509,67,9,3,3,6,80,PASS,7,1
0067050920120915,68,2,,509,67,9,3,1,10,66,RUSH,7,1
0067050920120915,69,2,,509,67,9,3,2,8,64,RUSH,7,1
0067050920120915,70,2,,509,67,9,3,3,3,59,PASS,7,1
0067050920120915,71,2,,509,67,9,3,1,10,47,PASS,7,1
0067050920120915,72,2,,509,67,9,3,2,10,47,RUSH,7,1
0067050920120915,73,2,,509,67,9,3,3,4,41,RUSH,7,1
0067050920120915,74,2,,509,67,9,3,1,10,35,PASS,7,1
0067050920120915,75,2,,509,67,9,3,2,10,35,PASS,7,1
0067050920120915,76,2,,509,67,9,3,1,10,14,PASS,7,1
0067050920120915,77,2,,509,67,9,3,2,6,10,RUSH,7,1
0067050920120915,78,2,304,509,67,9,3,3,6,10,TIMEOUT,,
0067050920120915,79,2,304,509,67,9,3,3,6,10,PASS,7,1
0067050920120915,80,2,,509,67,9,3,4,1,5,RUSH,7,1
0067050920120915,92,2,98,509,67,9,10,1,10,78,PASS,9,1
0067050920120915,93,2,,509,67,9,10,2,2,70,PASS,9,1
0067050920120915,94,2,,509,67,9,10,1,10,61,PASS,9,1
0067050920120915,95,2,,509,67,9,10,2,10,61,PASS,9,1
0067050920120915,96,2,,509,67,9,10,3,1,52,RUSH,9,1
0067050920120915,97,2,,509,67,9,10,1,10,48,PASS,9,1
0067050920120915,98,2,,509,67,9,10,1,10,29,PASS,9,1
0067050920120915,99,2,,509,67,9,10,2,4,23,PASS,9,1
0067050920120915,100,2,6,509,67,9,10,3,4,23,TIMEOUT,,
0067050920120915,101,2,6,509,67,9,10,3,4,23,TIMEOUT,,
0067050920120915,102,2,6,509,67,9,10,3,4,23,FIELD_GOAL,9,1
0067050920120915,103,2,2,509,67,12,10,,,65,KICKOFF,,
0067050920120915,104,3,900,509,67,12,10,,,65,KICKOFF,,
0067050920120915,109,3,838,509,67,12,10,1,10,66,RUSH,11,1
0067050920120915,110,3,,509,67,12,10,2,9,65,RUSH,11,1
0067050920120915,120,3,553,509,67,12,10,1,10,96,RUSH,13,1
0067050920120915,121,3,,509,67,12,10,2,8,94,PASS,13,1
0067050920120915,122,3,,509,67,12,10,1,10,85,RUSH,13,1
0067050920120915,123,3,,509,67,12,10,2,5,80,PASS,13,1
0067050920120915,124,3,,509,67,12,10,1,10,74,PASS,13,1
0067050920120915,125,3,,509,67,12,10,1,10,79,RUSH,13,1
0067050920120915,126,3,,509,67,12,10,2,6,75,PASS,13,1
0067050920120915,127,3,,509,67,12,10,3,1,70,RUSH,13,1
0067050920120915,128,3,,509,67,12,10,1,10,64,RUSH,13,1
0067050920120915,129,3,,509,67,12,10,2,3,57,PASS,13,1
0067050920120915,130,3,,509,67,12,10,1,10,50,PASS,13,1
0067050920120915,131,3,,509,67,12,10,1,10,39,PASS,13,1
0067050920120915,132,3,,509,67,12,10,2,6,35,RUSH,13,1
0067050920120915,133,3,,509,67,12,10,3,4,33,RUSH,13,1
0067050920120915,134,3,,509,67,12,10,1,10,24,RUSH,13,1
0067050920120915,135,3,,509,67,12,10,1,8,8,RUSH,13,1
0067050920120915,136,3,,509,67,12,10,2,6,6,PASS,13,1
0067050920120915,137,3,,509,67,12,10,3,6,6,RUSH,13,1
